text,label,text_clean,final_level
saya datang bersama suami . pesan beberapa makanan . tempat nya kami suka bagian bawah karena lebih romantis . pelayanan juga oke . ada live musik . bisa gesek pakai kartu . saya merasa seperti kafe-kafe yang biasa kita ku njungi di pulau bali . jadi serasa tidak di bandung,positive,saya datang bersama suami pesan beberapa makanan tempat nya kami suka bagian bawah karena lebih romantis pelayanan juga oke ada live musik bisa gesek pakai kartu saya merasa seperti kafekafe yang biasa kita ku njungi di pulau bali jadi serasa tidak di bandung,1
"dusun bambu ini asik banget . tempat nya nyaman dan asri , pemandangan nya bagus . tempat nya tertata dengan baik . ada bird cage restoran nya . asik banget buat rekreasi atau sekadar menyegarkan .",positive,dusun bambu ini asik banget tempat nya nyaman dan asri pemandangan nya bagus tempat nya tertata dengan baik ada bird cage restoran nya asik banget buat rekreasi atau sekadar menyegarkan,1
rasa chocolate nya enak . cuma bentuk nya lucu-lucu dan menggemaskan . jadi beli beberapa untuk oleh-oleh .,positive,rasa chocolate nya enak cuma bentuk nya luculucu dan menggemaskan jadi beli beberapa untuk oleholeh,1
"rasanya manis gurih dengan sedikit asin . cocok dimakan dengan sambal nya dan nasi putih . walaupun ukuran nya tidak terlalu besar , tapi mereka menggunakan ayam kampung .",positive,rasanya manis gurih dengan sedikit asin cocok dimakan dengan sambal nya dan nasi putih walaupun ukuran nya tidak terlalu besar tapi mereka menggunakan ayam kampung,1
di sini lebih bagus daripada yang di bintaro . kopi nya terasa banget dan tempat nya nyaman . mantap buat berkumpul sama teman atau cari inspirasi,positive,di sini lebih bagus daripada yang di bintaro kopi nya terasa banget dan tempat nya nyaman mantap buat berkumpul sama teman atau cari inspirasi,1
"tempat : - progo 7,5 / 10 - bip 8 / 10 - setiabudhi 8,5 / 10 menu : - nasi goreng ikan asin 9 / 10 - zuppa soup 7 / 10 - chicken / beef cordon bleu 8 / 10 - spaggheti carbonara 9 / 10 - rhumppuchino 8,5 / 10 - frappe green tea 9 / 10 - black forest 7 / 10 .",positive,tempat progo 75 10 bip 8 10 setiabudhi 85 10 menu nasi goreng ikan asin 9 10 zuppa soup 7 10 chicken beef cordon bleu 8 10 spaggheti carbonara 9 10 rhumppuchino 85 10 frappe green tea 9 10 black forest 7 10,1
"dijamin top kualitas nya . tidak usah ragu , tidak usah risau apalagi galau !",positive,dijamin top kualitas nya tidak usah ragu tidak usah risau apalagi galau,1
"giggle box di progo ini memang beda dibanding giggle box cabang lain . di sini lebih nyaman , sejuk , tidak terlalu bising kendaraan dan pelayan nya ramah-ramah juga ganteng-ganteng hehe . desain interior dan furniture yang selalu jadi unggulan giggle box ini juga menurut aku paling oke di sini . tempat favorit itu di lantai 2 , selain lebih pribadi , sofa-sofa nya juga lebih nyaman .",positive,giggle box di progo ini memang beda dibanding giggle box cabang lain di sini lebih nyaman sejuk tidak terlalu bising kendaraan dan pelayan nya ramahramah juga gantengganteng hehe desain interior dan furniture yang selalu jadi unggulan giggle box ini juga menurut aku paling oke di sini tempat favorit itu di lantai 2 selain lebih pribadi sofasofa nya juga lebih nyaman,1
sudah beberapa kali ke burgundy dan selalu menyenangkan apa itu untuk makan malam atau sekadar minum kopi . makanan nya enak begitu juga minuman nya . tempat nya sangat enak dengan udara nya yang segar dan sejuk . pelayanan nya pun baik . sayang agak jauh dari kota bandung .,positive,sudah beberapa kali ke burgundy dan selalu menyenangkan apa itu untuk makan malam atau sekadar minum kopi makanan nya enak begitu juga minuman nya tempat nya sangat enak dengan udara nya yang segar dan sejuk pelayanan nya pun baik sayang agak jauh dari kota bandung,1
tidak kejam,positive,tidak kejam,1
untuk kakak admin tolong doooooonk balas pesan langsung saya,neutral,untuk kakak admin tolong doooooonk balas pesan langsung saya,1
"b joy kafe punya beberapa cabang , salah satu nya yang saya coba adalah yang berada di metro indah mal mim lantai dasar di jalan soekanrno hatta , bandung . makan di sini tidak direncanakan sehubungan karena pada saat itu menginap di bnb hotel yang berada di mal ini juga dan cuaca sedang hujan cukup deras jadi kami sepakat untuk menikmati makan malam di tempat .",positive,b joy kafe punya beberapa cabang salah satu nya yang saya coba adalah yang berada di metro indah mal mim lantai dasar di jalan soekanrno hatta bandung makan di sini tidak direncanakan sehubungan karena pada saat itu menginap di bnb hotel yang berada di mal ini juga dan cuaca sedang hujan cukup deras jadi kami sepakat untuk menikmati makan malam di tempat,1
mantap setelah gol dari cristiano ronaldo kemarin pas lawan chelsea,positive,mantap setelah gol dari cristiano ronaldo kemarin pas lawan chelsea,1
saya sangat tidak gelisah atau bimbang jika jokowi naik lagi . saya justru mendukung beliau untuk jadi presiden lagi .,positive,saya sangat tidak gelisah atau bimbang jika jokowi naik lagi saya justru mendukung beliau untuk jadi presiden lagi,1
"setiap kali ke tempat ini selalu saja ramai pengunjung nya , karena bakmi di sini enak dan murah , tempat nya juga strategis , berada di jalan utama kebon jati",positive,setiap kali ke tempat ini selalu saja ramai pengunjung nya karena bakmi di sini enak dan murah tempat nya juga strategis berada di jalan utama kebon jati,1
"tasyakuran , anies baswedan : lampaui target pajak , pemprov dki jakarta boleh berbangga",neutral,tasyakuran anies baswedan lampaui target pajak pemprov dki jakarta boleh berbangga,1
"putri setya novanto , dwina michaela ku njungi rumah tahanan kpk , begini penampilan nya",neutral,putri setya novanto dwina michaela ku njungi rumah tahanan kpk begini penampilan nya,1
tidak bahaya,positive,tidak bahaya,1
"restoran yang terbilang baru , letak nya dekat fo di jalan riau , tidak hanya menjual sushi tapi ada menu dessert nya juga yang rasanya tidak kalah enak . harga nya juga cukup terjangkau . tempat nya tidak terlalu besar tapi nyaman",positive,restoran yang terbilang baru letak nya dekat fo di jalan riau tidak hanya menjual sushi tapi ada menu dessert nya juga yang rasanya tidak kalah enak harga nya juga cukup terjangkau tempat nya tidak terlalu besar tapi nyaman,1
"saya sering banget makan di sini karena steak nya enak dan lumayan murah . menu favorit saya : sirloin steak barbeque sauce . saos barbeque nya enak , rekomendasi . pernah nyobain pakai brown sauce blackpepper sauce tetapi rasanya biasa saja .",positive,saya sering banget makan di sini karena steak nya enak dan lumayan murah menu favorit saya sirloin steak barbeque sauce saos barbeque nya enak rekomendasi pernah nyobain pakai brown sauce blackpepper sauce tetapi rasanya biasa saja,1
"saya bangga terhadap jokowi meskipun memang pilpres sudah dekat , beliau ke banten tidak hanya untuk kampanye tetap tetap bekerja .",positive,saya bangga terhadap jokowi meskipun memang pilpres sudah dekat beliau ke banten tidak hanya untuk kampanye tetap tetap bekerja,1
"di kopitiam oey braga ini kita dapat secara langsung melihat proses pengilingan biji kopi hingga menjadi bubuk kopi dan kita dapat memilih beberapa jenis kopi dengan aroma dan rasa yang berbeda , sangat cocok untuk oleh-oleh .",positive,di kopitiam oey braga ini kita dapat secara langsung melihat proses pengilingan biji kopi hingga menjadi bubuk kopi dan kita dapat memilih beberapa jenis kopi dengan aroma dan rasa yang berbeda sangat cocok untuk oleholeh,1
"sampai saat ini saya rasa batagor ini masih yang terenak di kota bandung dibandingkan dengan batagor lainnya yang saya pernah coba . bumbu kacang nya pas rasanya di lidah , dan batagor nya juga tidak amis bau nya . silakan mencoba untuk yang belum pernah coba .",positive,sampai saat ini saya rasa batagor ini masih yang terenak di kota bandung dibandingkan dengan batagor lainnya yang saya pernah coba bumbu kacang nya pas rasanya di lidah dan batagor nya juga tidak amis bau nya silakan mencoba untuk yang belum pernah coba,1
"restoran chinesefood dari dulu sudah ada , citarasa nya sudah kesohor dari dulu , makanan favorit keluarga kami kalau ke sana sop isit nya",positive,restoran chinesefood dari dulu sudah ada citarasa nya sudah kesohor dari dulu makanan favorit keluarga kami kalau ke sana sop isit nya,1
"order lambrusco wine dari italia . pilihan wine di sini lengkap banget dari lokal wine sampai premium juga ada . rasanya manis wine pas banget sama suasana hotel yang adem . staf yang ramah pelayanan nya mulai dari mas reza , richard , faisal yang server kita dari awal . pas datang disambut gro mbak diah dan eca . pemandangan hijau hijau dan suasana adem .",positive,order lambrusco wine dari italia pilihan wine di sini lengkap banget dari lokal wine sampai premium juga ada rasanya manis wine pas banget sama suasana hotel yang adem staf yang ramah pelayanan nya mulai dari mas reza richard faisal yang server kita dari awal pas datang disambut gro mbak diah dan eca pemandangan hijau hijau dan suasana adem,1
"paling pas kalau lagi bosan menu dirumah atau ingin mengunjungi rumah keluarga lain kita selalu bawa menu ayam goreng suharti ini . tinggal telepon sambil lewat kemudian diambil , bayar dan langsung dibawa sebagai oleh-oleh .",positive,paling pas kalau lagi bosan menu dirumah atau ingin mengunjungi rumah keluarga lain kita selalu bawa menu ayam goreng suharti ini tinggal telepon sambil lewat kemudian diambil bayar dan langsung dibawa sebagai oleholeh,1
"sudah bertahun tahun suka dengan suasana di sini , rasa makanan nya tidak berubah dari dulu . nasi goreng kepiting nya enak . sate ayam dan capcay nya enak juga . menu lainnya spaghetti atau steak nya juga oke . porsi makanan nya cukup besar . jika hanya mau ngemil . coba ice cream atau aneka coklat nya . yumy",positive,sudah bertahun tahun suka dengan suasana di sini rasa makanan nya tidak berubah dari dulu nasi goreng kepiting nya enak sate ayam dan capcay nya enak juga menu lainnya spaghetti atau steak nya juga oke porsi makanan nya cukup besar jika hanya mau ngemil coba ice cream atau aneka coklat nya yumy,1
"gudeg nya enak , kerasa cita rasa jogja yang disesuaikan dengan lidah bandung . tempat nya strategis untuk makan-makan bersama keluarga",positive,gudeg nya enak kerasa cita rasa jogja yang disesuaikan dengan lidah bandung tempat nya strategis untuk makanmakan bersama keluarga,1
mencari restoran yang tidak pakai msg terus dapat info kalau lumboenk kafe tidak pakai msg jadi ke sana deh . nyobain stuffed chicken nya dan caisim nanas jus ternyata enak banget . jempol deh,positive,mencari restoran yang tidak pakai msg terus dapat info kalau lumboenk kafe tidak pakai msg jadi ke sana deh nyobain stuffed chicken nya dan caisim nanas jus ternyata enak banget jempol deh,1
"keluar dari tol pasteur , lurus dan belok ke kanan saat di lampu stopan ke 2 yaitu jalan pasirkaliki , kafetaria ada di sebelah kiri jalan no 170 . kafetaria terawat bersih dan menyenangkan , suasana kafe terang banyak jendela / pintu terbuka . rasa makanan cukup . menu beragam kebanyakan menu indonesia dan chinese , ada sebagian yang kita bisa pilih sendiri .",positive,keluar dari tol pasteur lurus dan belok ke kanan saat di lampu stopan ke 2 yaitu jalan pasirkaliki kafetaria ada di sebelah kiri jalan no 170 kafetaria terawat bersih dan menyenangkan suasana kafe terang banyak jendela pintu terbuka rasa makanan cukup menu beragam kebanyakan menu indonesia dan chinese ada sebagian yang kita bisa pilih sendiri,1
"ketika terjadi pertentangan antara kontrak politik dengan kontrak sosial , realitas sosial harus dikedepankan",neutral,ketika terjadi pertentangan antara kontrak politik dengan kontrak sosial realitas sosial harus dikedepankan,1
"banyak variasi menu makanan dan minuman sehingga bisa memenuhi seluruh keinginan keluarga , namun suasana nya terlalu ramai sehingga kurang nyaman",positive,banyak variasi menu makanan dan minuman sehingga bisa memenuhi seluruh keinginan keluarga namun suasana nya terlalu ramai sehingga kurang nyaman,1
"hari ini saya 1 tahun bersama pacar saya noerdayanti rahmah . mengapa saya bawa makan malam perempuan saya ke tempat ini ? karena menurut saya tempat ini paling romantis dan paling indah view nya karena bisa indah nya melihat kota bandung serta makana nya enak , servis nya memuaskan , pelayanan nya baik , ramah , dan khusus nya buat mbak desa yang sudah melayani order kita nya sangat ramah . saya tidak menyesal membawa calon istri saya ke tempat ini , terima kasih the18th restoran .",positive,hari ini saya 1 tahun bersama pacar saya noerdayanti rahmah mengapa saya bawa makan malam perempuan saya ke tempat ini karena menurut saya tempat ini paling romantis dan paling indah view nya karena bisa indah nya melihat kota bandung serta makana nya enak servis nya memuaskan pelayanan nya baik ramah dan khusus nya buat mbak desa yang sudah melayani order kita nya sangat ramah saya tidak menyesal membawa calon istri saya ke tempat ini terima kasih the18th restoran,1
"pemandangan nya bagus , mbak nya ramah dan pak attention to the customers . tadinya mau foto-foto terus kesusahan begitu , eh mbak nya datang nawarin membantu foto . terus tadi semuanya benar-benar melihat kalau kita memanggil . terima kasih ya venia , tegar , indri , rahmat , soleha , richard , diah . hope to see kamu lagi : d",positive,pemandangan nya bagus mbak nya ramah dan pak attention to the customers tadinya mau fotofoto terus kesusahan begitu eh mbak nya datang nawarin membantu foto terus tadi semuanya benarbenar melihat kalau kita memanggil terima kasih ya venia tegar indri rahmat soleha richard diah hope to see kamu lagi d,1
bubur nya pas . tidak encer dan tidak terlalu kental . ayam nya banyak . rasanya pas . gurih dan legit untuk isi perut di pagi hari .,positive,bubur nya pas tidak encer dan tidak terlalu kental ayam nya banyak rasanya pas gurih dan legit untuk isi perut di pagi hari,1
